#window_start, window_middle, window_end, gene_name
30282171	30382171	30332171	FUT12	Yoruba	8	0,88
64968701	65068701	65018701	FUT8	Pathan	8	0,88
30282171	30382171	30332171	FUT12	Biaka.Pygmies	8	0,88
64968701	65068701	65018701	FUT8	Hazara	8	0,88
64968701	65068701	65018701	FUT8	Yakut	8	0,88
65028701	65128701	65078701	FUT8	Cambodian	8	0,88
64968701	65068701	65018701	FUT8	Cambodian	8	0,88
64968701	65068701	65018701	FUT8	Japanese	7	0,86
33339383	33439383	33389383	FUT10	San	14	0,86
65028701	65128701	65078701	FUT8	Mbuti.Pygmies	7	0,86
99995776	100095776	100045776	SIAT10	Bantu	7	0,86
64968701	65068701	65018701	FUT8	Han	7	0,86
65058701	65158701	65108701	FUT8	Papuan	7	0,86
65088701	65188701	65138701	FUT8	San	6	0,83
65178701	65278701	65228701	FUT8	San	6	0,83
77157338	77257338	77207338	SIAT7C_E	Biaka.Pygmies	12	0,83
76264680	76364680	76314680	B3GNT6	Sardinian	6	0,83
65118701	65218701	65168701	FUT8	Maya	12	0,83
64968701	65068701	65018701	FUT8	Papuan	6	0,83
65088701	65188701	65138701	FUT8	Biaka.Pygmies	11	0,82
44085707	44185707	44135707	SIAT6	Bantu	11	0,82
65088701	65188701	65138701	FUT8	Cambodian	11	0,82
68861490	68961490	68911490	SIAT4B	North.West.China	5	0,80
76264680	76364680	76314680	B3GNT6	Papuan	5	0,80
64968701	65068701	65018701	FUT8	San	5	0,80
65058701	65158701	65108701	FUT8	San	5	0,80
65148701	65248701	65198701	FUT8	San	5	0,80
33429383	33529383	33479383	FUT10	Biaka.Pygmies	10	0,80
68861490	68961490	68911490	SIAT4B	North.East.China	5	0,80
65208701	65308701	65258701	FUT8	Biaka.Pygmies	10	0,80
68831490	68931490	68881490	SIAT4B	Bantu	5	0,80
68831490	68931490	68881490	SIAT4B	Biaka.Pygmies	5	0,80
68861490	68961490	68911490	SIAT4B	Hazara	5	0,80
68861490	68961490	68911490	SIAT4B	Japanese	5	0,80
68831490	68931490	68881490	SIAT4B	Mozabite	5	0,80
68831490	68931490	68881490	SIAT4B	Palestinian	5	0,80
68831490	68931490	68881490	SIAT4B	Sindhi	5	0,80
68861490	68961490	68911490	SIAT4B	South.China	5	0,80
68861490	68961490	68911490	SIAT4B	Yoruba	5	0,80
64998701	65098701	65048701	FUT8	Maya	10	0,80
68831490	68931490	68881490	SIAT4B	Bedouin	5	0,80
99965776	100065776	100015776	SIAT10	Biaka.Pygmies	10	0,80
65058701	65158701	65108701	FUT8	NAN.Melanesian	5	0,80
64968701	65068701	65018701	FUT8	Pima	5	0,80
76324680	76424680	76374680	B3GNT6	Biaka.Pygmies	10	0,80
65028701	65128701	65078701	FUT8	Papuan	5	0,80
65028701	65128701	65078701	FUT8	Hazara	10	0,80
174383751	174483751	174433751	GALNT7_17	San	9	0,78
65118701	65218701	65168701	FUT8	Cambodian	9	0,78
96743842	96843842	96793842	FUT9	Yoruba	18	0,78
65058701	65158701	65108701	FUT8	Mbuti.Pygmies	9	0,78
99995776	100095776	100045776	SIAT10	Sindhi	9	0,78
96713842	96813842	96763842	FUT9	Mbuti.Pygmies	18	0,78
64968701	65068701	65018701	FUT8	Biaka.Pygmies	9	0,78
64968701	65068701	65018701	FUT8	Maya	9	0,78
65058701	65158701	65108701	FUT8	Hazara	13	0,77
174203751	174303751	174253751	GALNT7_17	Yoruba	17	0,76
68861490	68961490	68911490	SIAT4B	Basque	4	0,75
68831490	68931490	68881490	SIAT4B	Cambodian	4	0,75
68861490	68961490	68911490	SIAT4B	Cambodian	4	0,75
68861490	68961490	68911490	SIAT4B	French	4	0,75
68831490	68931490	68881490	SIAT4B	North.East.China	4	0,75
68861490	68961490	68911490	SIAT4B	North.Italy	4	0,75
68831490	68931490	68881490	SIAT4B	North.West.China	4	0,75
44115707	44215707	44165707	SIAT6	San	4	0,75
68831490	68931490	68881490	SIAT4B	Yakut	4	0,75
100130916	100230916	100180916	SIAT8D	Pima	12	0,75
65148701	65248701	65198701	FUT8	Biaka.Pygmies	8	0,75
30222171	30322171	30272171	FUT12	Mbuti.Pygmies	8	0,75
30222171	30322171	30272171	FUT12	Yoruba	8	0,75
70706969	70806969	70756969	OGT	Bedouin	4	0,75
70706969	70806969	70756969	OGT	Bedouin	4	0,75
65178701	65278701	65228701	FUT8	Biaka.Pygmies	8	0,75
30282171	30382171	30332171	FUT12	Bantu	8	0,75
65118701	65218701	65168701	FUT8	Biaka.Pygmies	8	0,75
68831490	68931490	68881490	SIAT4B	Balochi	4	0,75
70436969	70536969	70486969	OGT	Bantu	4	0,75
68861490	68961490	68911490	SIAT4B	Bantu	4	0,75
68831490	68931490	68881490	SIAT4B	Japanese	4	0,75
70706969	70806969	70756969	OGT	North.Italy	4	0,75
70706969	70806969	70756969	OGT	North.Italy	4	0,75
68831490	68931490	68881490	SIAT4B	South.China	4	0,75
65118701	65218701	65168701	FUT8	North.West.China	12	0,75
33399383	33499383	33449383	FUT10	Kalash	12	0,75
65058701	65158701	65108701	FUT8	North.West.China	12	0,75
17784449	17884449	17834449	SIAT8F	Russian	12	0,75
174203751	174303751	174253751	GALNT7_17	Mbuti.Pygmies	16	0,75
65178701	65278701	65228701	FUT8	Maya	8	0,75
64998701	65098701	65048701	FUT8	North.East.China	8	0,75
17784449	17884449	17834449	SIAT8F	Balochi	12	0,75
17784449	17884449	17834449	SIAT8F	Brahui	12	0,75
76647338	76747338	76697338	SIAT7C_E	Biaka.Pygmies	16	0,75
64998701	65098701	65048701	FUT8	Mbuti.Pygmies	8	0,75
44115707	44215707	44165707	SIAT6	French	12	0,75
68801490	68901490	68851490	SIAT4B	Biaka.Pygmies	4	0,75
68861490	68961490	68911490	SIAT4B	Brahui	4	0,75
68861490	68961490	68911490	SIAT4B	Burusho	4	0,75
68831490	68931490	68881490	SIAT4B	Hazara	4	0,75
17784449	17884449	17834449	SIAT8F	Hazara	12	0,75
70706969	70806969	70756969	OGT	Maya	4	0,75
70706969	70806969	70756969	OGT	Maya	4	0,75
68831490	68931490	68881490	SIAT4B	Russian	4	0,75
68861490	68961490	68911490	SIAT4B	Sardinian	4	0,75
70436969	70536969	70486969	OGT	Sindhi	4	0,75
68801490	68901490	68851490	SIAT4B	Yoruba	4	0,75
76354680	76454680	76404680	B3GNT6	Biaka.Pygmies	12	0,75
76294680	76394680	76344680	B3GNT6	Sardinian	8	0,75
65088701	65188701	65138701	FUT8	Papuan	8	0,75
65028701	65128701	65078701	FUT8	Yakut	8	0,75
17784449	17884449	17834449	SIAT8F	Burusho	12	0,75
68831490	68931490	68881490	SIAT4B	Brahui	4	0,75
64968701	65068701	65018701	FUT8	NAN.Melanesian	4	0,75
68861490	68961490	68911490	SIAT4B	Pima	4	0,75
70586969	70686969	70636969	OGT	Russian	4	0,75
70586969	70686969	70636969	OGT	French	4	0,75
