#window_start, window_middle, window_end, gene_name
157852879	157952879	157902879	GALNT5	NAN.Melanesian	7	0,86
157852879	157952879	157902879	GALNT5	Papuan	7	0,86
22367968	22467968	22417968	SIAT8A	Maya	7	0,86
76654680	76754680	76704680	B3GNT6	Karitiana	6	0,83
76654680	76754680	76704680	B3GNT6	Surui	6	0,83
154669031	154769031	154719031	GALNT13	Karitiana	6	0,83
68877775	68977775	68927775	GALNTL1	Surui	6	0,83
68847775	68947775	68897775	GALNTL1	Surui	12	0,83
153605529	153705529	153655529	GALNT10	Surui	24	0,83
33429383	33529383	33479383	FUT10	Pima	6	0,83
33067013	33167013	33117013	B4GALT1	Surui	17	0,82
68817775	68917775	68867775	GALNTL1	Surui	17	0,82
68757775	68857775	68807775	GALNTL1	Surui	16	0,81
90758449	90858449	90808449	SIAT8B	Surui	21	0,81
153635529	153735529	153685529	GALNT10	Karitiana	21	0,81
76264680	76364680	76314680	B3GNT6	Pima	5	0,80
17517176	17617176	17567176	B3GNT3	Surui	5	0,80
76264680	76364680	76314680	B3GNT6	Surui	5	0,80
157822879	157922879	157872879	GALNT5	Papuan	10	0,80
174203751	174303751	174253751	GALNT7_17	Surui	5	0,80
153605529	153705529	153655529	GALNT10	Colombian	24	0,79
153605529	153705529	153655529	GALNT10	Karitiana	23	0,78
33339383	33439383	33389383	FUT10	Surui	9	0,78
22307968	22407968	22357968	SIAT8A	Pima	9	0,78
172943751	173043751	172993751	GALNT7_17	Pima	9	0,78
173813751	173913751	173863751	GALNT7_17	Karitiana	13	0,77
45529454	45629454	45579454	FUT13	Surui	13	0,77
85912499	86012499	85962499	SIAT9	Surui	13	0,77
153605529	153705529	153655529	GALNT10	Pima	26	0,77
153515529	153615529	153565529	GALNT10	Karitiana	13	0,77
33097013	33197013	33147013	B4GALT1	Surui	13	0,77
68787775	68887775	68837775	GALNTL1	Surui	17	0,76
90788449	90888449	90838449	SIAT8B	Surui	21	0,76
151334698	151434698	151384698	GALNT11_15	Basque	4	0,75
151334698	151434698	151384698	GALNT11_15	French	4	0,75
157852879	157952879	157902879	GALNT5	Kalash	8	0,75
151334698	151434698	151384698	GALNT11_15	Russian	4	0,75
76624680	76724680	76674680	B3GNT6	Surui	8	0,75
33369383	33469383	33419383	FUT10	Surui	8	0,75
174473751	174573751	174523751	GALNT7_17	Surui	4	0,75
173153751	173253751	173203751	GALNT7_17	Karitiana	16	0,75
174413751	174513751	174463751	GALNT7_17	Karitiana	8	0,75
5802265	5902265	5852265	FUT5_6	Maya	8	0,75
22367968	22467968	22417968	SIAT8A	Cambodian	8	0,75
22367968	22467968	22417968	SIAT8A	Japanese	8	0,75
33069383	33169383	33119383	FUT10	Karitiana	4	0,75
22367968	22467968	22417968	SIAT8A	North.East.China	8	0,75
22367968	22467968	22417968	SIAT8A	South.China	8	0,75
22367968	22467968	22417968	SIAT8A	Yakut	8	0,75
33127013	33227013	33177013	B4GALT1	Surui	16	0,75
